_unit_id,_golden,_unit_state,_trusted_judgments,_last_judgment_at,choose_one,choose_one:confidence,choose_one_gold,id,retweetcount,screenname,text,userid
191083662,false,finalized,3,8/12/2012 13:23:56,Caution and advice,1.0,,73540096929964000,,SPGSvrWx," @severewarn: Tornado Warning for Ballard, Carlisle, Fulton, Graves, Hickman and McCracken County in KY until 7:30pm CDT. #kywx",305274594
191083663,false,finalized,3,8/12/2012 13:16:11,Information source,0.6752,,73537646223294400,,twister_tracker,TORNADO WARNING: Champaign; P... (Illinois)  Expires: 05/25/2011 07:30PM (CDT) http://bit.ly/j1W9ko #tornado #ilwx,254751352
191083664,false,finalized,3,8/12/2012 13:19:52,Information source,0.6903,,74959361318989696,,b_sorensen,Amazing --&gt; Building a Mobile Hospital on the Campus of St. John's Mercy Hospital in #Joplin after Tornado - http://youtu.be/pF6x6jl-kF8,31409510
191083665,false,finalized,3,8/12/2012 13:37:37,Caution and advice,1.0,,73210841356435296,,cybermelli,"Gah, that's where @exitrows is   @CNN: Just In: Tornado spotted in Bedford, Texas, between Fort Worth and Dallas, according to the NWS",39214566
191083666,false,finalized,3,8/12/2012 13:28:56,Casualties and damage,1.0,,73101348794679200,,francisko66,"@NBCNews: Tornado wreckage in  #Joplin, MO taken by @aaronsasson. http://instagr.am/p/EqbpK/",142757429
191083667,false,finalized,3,8/12/2012 13:37:06,Information source,0.6671,,76847892127690704,,eturnl2009, @Crackerville: Wow #Joplin  @eturnl2009 @Crackerville  http://lockerz.com/s/107483101,70729418
191083668,false,finalized,3,8/12/2012 13:21:18,Casualties and damage,0.3614,,75064559630684000,,anklebiter588," @StormChasersKC the power of the EF5 tornado to hit Joplin, still think your safe in a car? http://twitpic.com/54h21i",30293681
191083669,false,finalized,3,8/12/2012 13:14:28,"Donations of money, goods or services",0.6763,,75101711995387904,,EVRYTHNG_DSTR, @Disaster_News: #News City may offer loans for tornado damage: BY MATT GARFIELD - Staff Writer RALEIGH -- Residents struggling t... h ...,300722916
191083670,false,finalized,3,8/12/2012 13:35:55,Casualties and damage,0.6732,,73106769106309104,,samlcarr," @nytjim: #Joplin update: Officials say 1,500 people unaccounted for after #tornado. 117 confirmed deaths. http://nyti.ms/iZmvXR",14656634
191083671,false,finalized,3,8/12/2012 13:16:05,Unknown,0.6594,,75160248440201200,,JWagstaffe,Very ccol footage! geometric centred seats helped ;)  @jackiejohnstone: Going to see Tornado Alley! (@ Ontario Science Centre OMNIMAX),121417367
191083672,false,finalized,3,8/12/2012 13:28:56,Caution and advice,1.0,,74952040752746400,,MelvinParker89,Damn. Another tornado watch jus popped up,283849509
191083673,false,finalized,3,8/12/2012 13:35:23,Caution and advice,1.0,,76107962124484608,,savagebeastelie,Tornado warning o.O what tha fawk? Akward area -_- this world is deadening: http://yearbook.com/a/1c0zho,139797959
191083674,false,finalized,3,8/12/2012 13:21:31,Information source,0.6905,,73203625912045504,,nicholascotoia," @SidneyThe4th: #BreakingNews DFW Airport pulling passengers off planes, advising people to stay away from windows as tornado bears do ...",123007688
191083675,false,finalized,3,8/12/2012 13:29:39,"Donations of money, goods or services",1.0,,76079693920600000,,RockyII3,Navy News! Missouri Sailors Assist Tornado Victims http://bit.ly/l4pxLc @aplusk @theonion,268057861
191083676,false,finalized,3,8/12/2012 13:21:15,"People missing, found or seen",1.0,,72945138208489408,,mrazo2,@ladygaga Please read and retweet my iReport on CNN.com for missing baby Skyular #Joplintornado #CNN #Joplin http://bit.ly/kihdyR,32345480
191083677,false,finalized,3,8/12/2012 13:21:31,Casualties and damage,1.0,,79650161760018400,,AllisonChinchar, @TheTornadoAllie: SPC has upped its death toll to 151 for the Joplin MO tornado. SPC also added 1 more killer tornado in OK from May  ...,202594712
191083678,false,finalized,3,8/12/2012 13:20:47,Information source,0.6384,,77159320009195504,,ringo44, @IBDeditorials: Ramirez cartoon: Financial tornado http://ht.ly/59RCT,30149549
191083679,false,finalized,3,8/12/2012 13:25:27,Caution and advice,1.0,,74939424768671600,,grogg,"@jpsgolfmom I haven't followed it since I read it, but there was a tornado 6 miles SW of KZoo headed NE at 55 MPH a little earlier.",14160120
191083680,false,finalized,3,8/12/2012 13:22:39,"People missing, found or seen",0.6796,,73789384083771200,,LMAMarketing,Missouri to name tornado missing: The US state of Missouri is to release a list of people unaccounted for since ... http://bbc.in/kwTQlD,137086137
191083681,false,finalized,3,8/12/2012 14:09:45,Caution and advice,0.683,,73830302627270496,,84alcoholic,#RAPTURE just sayin'  @CNYcentral Tornado watch in effect for most of #CNY through 10:00 PM http://www.cnycentral.com/weather,45870959
191083682,false,finalized,3,8/12/2012 13:17:36,Casualties and damage,0.6815,,73885890723844000,,mautij," @NatGeoSociety: Photos: Devastating aftermath of #Joplin, Missouri #tornado http://on.natgeo.com/iRx34h",114863571
191083683,false,finalized,3,8/12/2012 13:26:52,"Donations of money, goods or services",1.0,,78655313695346496,,luvroyals,Cards-Royals series to benefit tornado victims: Cards-Royals series to benefit tornado victims http://atmlb.com/jZLFTB,78924691
191083684,false,finalized,3,8/12/2012 14:03:08,"People missing, found or seen",1.0,,74291523549806400,,hartandsol, @franyafranya: OMG PLEASE !  @rqskye: #Urgent: 6 month old baby girl @ #Cox South Hospital from #Joplin storms. no one know who s ...,16565550
191083685,false,finalized,3,8/12/2012 13:25:04,Unknown,0.6445,,76304827906392000,,justjesslauren," @rftmusic: Songs for #Joplin, featuring several prominent locals, gets an official release tomorrow. http://t.co/xBoznrJ",170892573
191083686,false,finalized,3,8/12/2012 13:28:08,"Donations of money, goods or services",0.6652,,78552545651470304,,Dog_411,"Dogs are in need, help the #tornado victims in #joplin http://dld.bz/abavz",282203446
191083687,false,finalized,3,8/12/2012 13:13:46,"Donations of money, goods or services",1.0,,77782850698612704,,Boltblogger," @stormchaser4850:  @pizzahut: Pizza Huts in MO, KS, OK & AR will donate 15% of sales TODAY to the United Way Tornado Disaster Fund.",222705053
191083688,false,finalized,3,8/12/2012 13:28:10,Casualties and damage,0.3664,,76258013723361200,,Khollow76,Springfield ma. got hit hard last night by a tornado SMH,264485445
191083689,false,finalized,3,8/12/2012 13:28:28,Unknown,1.0,,76044977062424400,,lightzoutmarty,@joeamado2 @lightzoutcore ayo if there a tornado niggas need to start looting robbing,137862991
191083690,false,finalized,3,8/12/2012 13:50:35,"Donations of money, goods or services",0.6278,,79635815373868896,,SustainaB," @mrkfitzpat: everyone in #WesternMA go to this http://bit.ly/kBW6vZ Support Greater Springfield businesses, restaurants, and money fo ...",217558804
191083691,false,finalized,3,8/12/2012 13:28:31,Information source,0.6618,,78511872390864800,,SSFireworks," @ALsocme:  @AlabamaBloggers: Recommended Events, incl. @ALsocme Family Event & Tornado Relief Train Ride: http://bit.ly/iH2mCR",282089552
191083692,false,finalized,3,8/12/2012 13:27:17,Information source,1.0,,72621349436272608,,MorningExp,PETRIFYING video reportedly captures screams & prayers of pple riding out #Joplin #tornado in #fastrip convenience store: http://ow.ly/50AFH,229114225
191083693,false,finalized,3,8/12/2012 13:36:28,Casualties and damage,1.0,,73343918812561408,,KRMGWeather,BREAKING: State Medical examiner's office confirms 8 fatalities in Oklahoma from last nights tornado outbreak,221801361
191083694,false,finalized,3,8/12/2012 13:34:42,Information source,1.0,,76444342205677504,,TwittahUsah,Mass. towns give thanks tornado toll wasn't worse http://apne.ws/k47gdi,292729630
191083695,false,finalized,3,8/12/2012 13:34:59,Information source,0.6645,,75119780213956608,,TheNewsPortal,Obama | President | Tornado | Barack | Missouri - http://thenewsportal.net/?p=962817 #news,137538421
191083696,false,finalized,3,8/12/2012 13:21:53,Casualties and damage,0.7106,,74491068678291296,,MsLesha," @BreakingNews City spokeswoman in Joplin, Mo., says deathtoll from massive tornado now at least 139 people - AP",21276885
191083697,false,finalized,3,8/12/2012 13:20:56,Caution and advice,1.0,,74930442209460096,,recklessintent8, @severestudios: Tornado Warning for Kalamazoo County in MI until 4:45pm EDT. #miwx,20722133
191083698,false,finalized,3,8/12/2012 13:09:44,Caution and advice,0.636,,76069095321255904,,SacramentoDaily,WARNING: Tornado warning issued for Yolo County  http://sns.mx/IEcJy6,201146473
191083699,false,finalized,3,8/12/2012 14:07:28,Caution and advice,0.6766,,73388408789147600,,Gant88,We were under a tornado warning this week - check out these creepy clouds  http://t.co/r0eYcc8,253177353
191083700,false,finalized,3,8/12/2012 13:16:05,Information source,1.0,,74098061558812608,,pinkpicketfence,Great first-hand acct of the #Joplin #tornado by an ER doc on duty at St John's: http://t.co/VR1rUsp,16935415
191083701,false,finalized,3,8/12/2012 12:52:33,Casualties and damage,0.6966,,73385690020319200,,rlycanthos," @Billyjensen: Joplin, MO before/after Tornado http://twitpic.com/522mfn via @Keith_Rob",30154074
191083702,false,finalized,3,8/12/2012 13:36:00,Caution and advice,1.0,,78638584948736000,,NativePrideBear,Becareful dude!  @mud_Ball Potential Tornado warning for the night... Had one land last night near my house.... I slept thru it tho &gt;_&gt;,97791514
191083703,false,finalized,3,8/12/2012 13:16:50,Casualties and damage,1.0,,76229308963762208,,Regiofora_AL,#US Tuscaloosa County death toll from tornado increases to 43: After holding steady for almost... http://bit.ly/jcgV1T #Tuscaloosa #News,226310686
191083704,false,finalized,3,8/12/2012 13:37:52,Casualties and damage,1.0,,78878897340551104,,ozarksnewsnow,Two Joplin tornado victims die after suffering fungal infections http://dlvr.it/Vhyhs,115398848
191083705,false,finalized,3,8/12/2012 13:29:01,Information source,0.6796,,75367349422784400,,IllegalShift,Hells yeah. @merebenfield A circus traveling thru #Joplin stopped & let their elephants help move heavy debris! http://t.co/mRDu9yT,185244081
191083706,false,finalized,4,8/12/2012 14:13:46,Information source,1.0,,75897230908858304,,celebritytabu,Celebrity: Video: Most Dramatic Tornado Videos of the Week http://www.celebrity-tabu.com/video-most-dramatic-tornado-videos-of-the-week,104527306
191083707,true,golden,1,8/12/2012 13:04:37,"Donations of money, goods or services",1.0,"Donations of money, goods or services",72738640664604608,,bgckids,Come drop off your donation to help #Joplin at the #Sedalia Wal-Mart. http://yfrog.com/h8w59glj,91411551
191083708,false,finalized,3,8/12/2012 14:09:09,Casualties and damage,1.0,,76087940865994704,,us_news247,#usnews Officials: 134 Confirmed Dead After Joplin Tornado http://tinyurl.com/3nyqmy2,231393396
191083709,false,finalized,3,8/12/2012 14:09:45,"Donations of money, goods or services",1.0,,78254533691711296,,michaelsepsick," @Aerinea: Class act @TraceAdkins! #Nashville After losing his home to a fire, he asked fans to donate instead to flood & tornado reli ...",245009094
191083710,false,finalized,3,8/12/2012 13:24:43,Information source,1.0,,72727325283844000,,tbschrisbrown, @vhernandezcnn: Once again Social Media plays a huge role in disaster reporting: http://bit.ly/lnpVVY  /via @fastcompany #joplin #tor ...,31450151
191083711,false,finalized,3,8/12/2012 13:23:29,"Donations of money, goods or services",1.0,,73871165663350704,,MissTweak2003,Devastate & collect relief money.Disaster Capitalism? http://t.co/BhSD7dH good find! How fast can you RETWEET? Go Viral! #tornado #HAARP,40683280
191083712,false,finalized,3,8/12/2012 13:25:10,Caution and advice,0.6805,,74939351766798304,,MrDantzler, @flintjournal: Weather update: Southern tier of Michigan under tornado watch http://bit.ly/iTtDhE,121010879
191083713,false,finalized,3,8/12/2012 13:21:46,"Donations of money, goods or services",1.0,,72702444219531200,,CalicoHed,"To help the Salvation Army with a $10 donation, text the word ARMY to 90999.  To help the Red Cross, text REDCROSS to 90999 #Joplin",172004652
191083714,false,finalized,3,8/12/2012 13:28:18,Information source,0.6499,,74910207783866304,,PublikunCZAR,"Back from Europe, Obama turns to the rubble and heartache of tornado-ravaged Missouri http://bit.ly/lUhLsy #politics #news",48122327
191083715,false,finalized,3,8/12/2012 13:26:20,Casualties and damage,0.3776,,75588442116980704,,CCSExperts, @RWJF_PubHealth: Post-Tornado #Environmental #Health Risks in #Joplin: http://bit.ly/lAsTP8,174290996
191083716,false,finalized,3,8/12/2012 13:23:15,Caution and advice,0.3702,,73176087391244096,,OcalaBuzz,Tornado kills 2 in suburban Oklahoma City: Two people were killed and three children were critically injured Tuesday... http://dlvr.it/StD8K,132039413
191083717,false,finalized,3,8/12/2012 13:19:52,Information source,1.0,,76253559267672000,,brightnsunny,WATCH: Raw Video Of Springfield Tornado  via @huffingtonpost,36962705
191083718,false,finalized,3,8/12/2012 13:24:55,"Donations of money, goods or services",0.6745,,72804924156674000,,Navywife67," @MaksimC: 1 last thing! Joplin, MO hit by a devastating tornado! 2 Support #joplin relief effort: txt REDCROSS to 90999 or visit redc ...",98977273
191083719,false,finalized,3,8/12/2012 13:27:38,Caution and advice,1.0,,73160616562536400,,NorthBournefood," @TWCBreaking: #Tornado EMERGENCY coming from NWS for NW side of Norman, Moore, and south side of OKC.  TAKE SHELTER NOW.",114963997
191083720,false,finalized,3,8/12/2012 13:27:28,"Donations of money, goods or services",0.6414,,76442731286773600,,DenverNews360,Denver Red Cross Members Return From Tornado Destruction In Joplin ...: The Mile High Chapter ... http://cbsloc.al/jfEp1X [#Denver News],279275750
191083721,false,finalized,3,8/12/2012 13:28:18,"Donations of money, goods or services",1.0,,78892179883433904,,CindyheartsDDub, @celtics: Help the C's support the Mass. Tornado Relief efforts! Text CELTICS to 20222 to donate just $5. The BCSF will match donatio ...,166648154
191083722,false,finalized,3,8/12/2012 13:37:59,Caution and advice,1.0,,73491964103884800,,GSAstari,more storms... Tornado watch until 10 pm.,183908124
191083723,false,finalized,3,8/12/2012 13:30:25,"Donations of money, goods or services",1.0,,73443720137150400,,moonearuhh, @oldrockhousestl: Old Rock House will donate $1 to Heart of Missouri United Way for Joplin Tornado relief every time this is re-tweet ...,45888386
191083724,false,finalized,3,8/12/2012 14:13:46,Information source,0.7055,,77129868747350000,,pudding_rice,Minneapolis Licensing Gestapo Fine a Local Tree Trimmer $275 for Volunteering After a Tornado: A tornado tore th... http://bit.ly/iZixnz,239780569
191083725,false,finalized,3,8/12/2012 13:29:36,Information source,0.6774,,76079964994285504,,mpaigeowen,Don't think people in NY could handle a tornado.  @Newsweek: Tornado warning in #NYC. Is this the new normal?! http://bit.ly/kKNxQT,185915753
191083726,false,finalized,3,8/12/2012 14:12:07,Information source,1.0,,76233759900442496,,WRCHPD,Click for links to local YouTube videos of yesterday's tornado http://fb.me/11kvmvZI1,27468485
191083727,false,finalized,3,8/12/2012 14:10:14,Information source,1.0,,79907918169899008,,daymonsgirl, @USArmy: Guardsman helps rescue tornado victims in #Joplin http://goo.gl/kowGb cc: @TheNatlGuard #USArmy,183804831
191083728,false,finalized,3,8/12/2012 13:25:41,Information source,0.6514,,74934881796366304,,Resolute_aso5f, @Reuters: Obama vows national response to Missouri tornado  http://reut.rs/kMSwTw,301735773
191083729,false,finalized,3,8/12/2012 13:35:38,Casualties and damage,1.0,,72635251523981200,,TVGmediaguy, @StephanieAbrams: Per Missouri EMA: Current #Joplintornado death toll is 30.Per Dr.Forbes: will be deadliest on record in Jasper Coun ...,21712968
191083730,false,finalized,3,8/12/2012 13:24:34,Information source,0.675,,77535644238360400,,johnNBCLA,Wowza  @spreyn0: New video showing the #tornado ripping thru #Joplin & the aftermath. From 4:35 on is hard to watch. http://t.co/BJEjGlr,72433559
191083731,false,finalized,3,8/12/2012 13:34:27,Casualties and damage,0.6837,,74095475808145408,,FridleyPatch, @AnokaCounty: US Sen Klobuchar and @SivarajahMN will be looking at tornado damage later this morning in Fridley,159612777
191083732,false,finalized,3,8/12/2012 13:30:40,"Donations of money, goods or services",1.0,,72663652691488704,,hobnob," @RedCross: You can help us respond in #Joplin &continue our work in other states. Txt REDCROSS to 90999, or online: http://bit.ly/eZJDoJ",1787341
191083733,false,finalized,3,8/12/2012 13:17:24,Information source,0.3499,,75198535884210000,,roseannmoring,Read Jess Rollins' story about one family's quest for their son after the tornado: http://cot.ag/kU8kOw,16272350
191083734,false,finalized,3,8/12/2012 13:26:41,Information source,0.362,,78659363828547504,,tsmelley, @ReliefPortraits: Facebook.com/ReliefPortraits #ReliefPortraits #Joplin #tornado,18050225
191083735,false,finalized,3,8/12/2012 13:21:15,Caution and advice,1.0,,73538508207304704,,Chubb15,Tornado sirens.....smh,64599032
191083736,false,finalized,3,8/12/2012 13:27:11,"Donations of money, goods or services",0.6737,,73454135290240896,,kerrigillis, @EdgeFMSal: @LeahRemini Seven Ways To Help Tornado Victims  http://on.mash.to/kkzgch  Can you Retweet?,57397642
191083737,false,finalized,3,8/12/2012 13:27:38,Information source,0.6343,,74360764739239904,,W8theres2more,Videos in the News: Missouri tornado toll hits 132      (AFP) http://ow.ly/1cUMIT,87695056
191083738,false,finalized,3,8/12/2012 13:15:51,Casualties and damage,1.0,,73562498883784704,,SevereAlertsNow," @TWCBreaking: Possible #tornado damage reported near Union City, TN.  Multiple trees down, one building destroyed.",304845022
191083739,false,finalized,3,8/12/2012 13:18:19,Information source,1.0,,76317883390623600,,peridot2003, @TIME: PHOTOS: A tornado rips through Western Massachusetts | http://ti.me/l1wEgJ,16491460
191083740,false,finalized,3,8/12/2012 13:28:31,"Donations of money, goods or services",0.676,,77373136034738000,,DevinD33," @cherokeectynews: Home Depot workers honored for saving lives: As a deadly tornado bore down on Joplin, Mo., last month, Joe and... h ...",54102528
191083741,false,finalized,3,8/12/2012 13:21:15,Caution and advice,0.6903,,73548573769342800,,drfranvogler, @stormchaser4850:ARKANSAS (DEV)Emergency management reported a tornado on the ground near Austin moving NE at 50 mph (723 pm CDT) #arwx,267919533
191083742,false,finalized,3,8/12/2012 13:26:00,"People missing, found or seen",1.0,,73961694317121504,,pinoyportalus,PinoyPortal US: Hundreds still missing in tornado-hit Missouri city http://j.mp/kd6v39,249245803
191083743,false,finalized,3,8/12/2012 14:04:23,Caution and advice,1.0,,73866755407216608,,happy2bgrandma, @severestudios: Tornado Warning for Hardy County in WV until 6:30pm EDT. #wvwx,21958557
191083744,false,finalized,3,8/12/2012 13:23:47,Caution and advice,0.6665,,73434837247197104,,CSwxCenter,Tornado Warning issued May 25 at 12:05PM CDT expiring May 25 at 12:30PM CDT by NWS Kansas City http://www.crh.no... http://bit.ly/kmKEpr,8472462
191083745,false,finalized,3,8/12/2012 13:36:42,Caution and advice,0.7015,,73205248453394400,,KelseyEagar,"dallas, kaufman, and rockwall counties now face tornado warning until 9:45",26888381
191083746,true,golden,1,8/12/2012 13:05:40,Caution and advice,1.0,"Caution and advice
Casualties and damage
Information source",73215554290327504,,sports_chick1," @BreakingNews: Spotters confirm a tornado on the ground moving toward Joplin, Mo., where a twister on Sunday killed 124 people - CNN",56289640
191083747,false,finalized,3,8/12/2012 14:02:03,"Donations of money, goods or services",0.6625,,72546644389937104,,Reenit," @runedart:  @RedCross:  @OzarksRedCross As shelters are opened, locations can be found here. http://rdcrss.org/9JDVYO #Joplin #to ...",26714962
191083748,false,finalized,3,8/12/2012 13:24:43,Information source,0.6534,,73397376890576800,,shaakunsethi,Social media helps tornado survivors pick up the pieces http://bit.ly/jNofMX,44542491
191083749,false,finalized,3,8/12/2012 13:29:05,"People missing, found or seen",1.0,,72944861594136400,,mrazo2,@TamraBarney Please read and retweet my iReport on CNN.com for missing baby Skyular #Joplintornado #CNN #Joplin http://bit.ly/kihdyR,32345480
191083750,false,finalized,3,8/12/2012 13:26:05,Information source,0.662,,73178674358259600,,tomshade," @FreakOutNation: Eric Cantor Holds Tornado Ravaged Joplin, Missouri hostage http://t.co/3O2KjcV  #digg #digguser",21626593
191083751,false,finalized,3,8/12/2012 13:18:54,"Donations of money, goods or services",1.0,,74365765591121904,,DanitaBlackwood," @stlpublicradio: Nixon to set aside $25M for #Joplin tornado, will speak with Obama at memorial: http://bit.ly/lv1svF #MO",29733577
191083752,false,finalized,3,8/12/2012 13:28:15,Information source,1.0,,73857599652630400,,hey_leia,This is an eyeopener:  Joplin tornado survivor shares his story http://bit.ly/lnKbaK #joplin #tornado,25746381
191083753,false,finalized,3,8/12/2012 13:25:41,Information source,0.6703,,73196227679883200,,JeffMonschke,Tornado! http://instagr.am/p/Erpzb/,178898319
191083754,true,golden,3,8/12/2012 13:34:59,"Donations of money, goods or services",1.0,"Donations of money, goods or services",76404734055030704,,NBAbabydoll," @aspca: BREAKING NEWS: #ASPCA Awards $100,000 Grant to #Joplin Humane Society. http://ow.ly/58K5G",160065026
191083755,true,golden,1,8/12/2012 12:52:08,Casualties and damage,1.0,Casualties and damage,72776566261809104,,oldiesmann," @TWCBreaking: NWS:  Path width of #Joplin, MO #tornado was 3/4 mile wide.  116 fatalities....400 injured.",50544023
191083756,false,finalized,3,8/12/2012 13:37:37,Casualties and damage,0.6906,,78237177615618000,,ladypaw65, @horselady3: Brimfield Horse Impaled During Tornado Is Expected To Survive ... http://bit.ly/jA4KOQ,255145969
191083757,false,finalized,3,8/12/2012 13:19:10,Information source,1.0,,77654396447625200,,TucsonEA,"TUCSON BBB: How to Tornado-Proof Your Home[Sun, 24 Ap] http://dlvr.it/VDpcd",89216058
191083758,false,finalized,3,8/12/2012 13:23:24,Caution and advice,1.0,,73420002157535200,,severewarn,Tornado Watch for portions of the area in IL until 9:00pm CDT. #ilwx,135578980
191083759,false,finalized,3,8/12/2012 13:27:55,Information source,0.6508,,73512162315866000,,Niketa,"PHOTOS: Before/After: Satellite Imagery Of Joplin, Mo. http://abcn.ws/maKTfm #Joplin",17539413
191083760,false,finalized,3,8/12/2012 13:38:14,Caution and advice,1.0,,73574654807252800,,Nickfreaknesss,"Forecast for tomorrow? Flood watch, Tornado watch, Severe Thunderstorm warning. #sweet",44621800
191083761,false,finalized,3,8/12/2012 13:26:59,Caution and advice,1.0,,75982393185542000,,Cfavs82,"Geez tornado watch for MA, and severe storms due in tonite...of course when I'm stoked to catch Ray LaMontagne. #damnyouweather",94243266
191083762,false,finalized,3,8/12/2012 13:36:47,Information source,0.6812,,73569167466442704,,SevereAlertsNow," @TWCBreaking: #Tornado warning information for Owensboro, KY http://wxch.nl/l2b6ck",304845022
191083763,false,finalized,3,8/12/2012 13:27:55,Information source,0.6236,,76401593569906496,,Twitt_er_Bloke, @cashmachines: http://bitly.com/fvX Mass. towns give thanks tornado toll wasn't worse http://bit.ly/mfx95N http://bit.ly/mlO5or #fb,49309359
191083764,false,finalized,3,8/12/2012 13:10:58,Caution and advice,1.0,,73158803864039296,,RKOforever," @TWCBreaking: Those in Guthrie, OK need to TAKE COVER NOW.  LARGE, VIOLENT #TORNADO HEADED TOWARD THAT AREA!!!  PLEASE RETWEET!!!",171243251
191083765,false,finalized,3,8/12/2012 13:08:04,Casualties and damage,1.0,,74507880455352304,,kstannfield," @erinedgar: A receipt from Joplin Missouri traveled 550 miles after last week's tornado to end up in Indiana. 140 dead, 160 missing.",35132079
191083766,false,finalized,3,8/12/2012 13:37:52,Caution and advice,1.0,,73546724584587200,,777images," @stormchaser4850: Correction: DEVELOPING: Emergency management reported a tornado on the ground near Austin, Mississippi moving NE at ...",18592771
191083767,false,finalized,3,8/12/2012 13:28:18,Casualties and damage,0.6733,,73032323381207008,,LisaAJK," @emmamcgreen: Death toll for #Joplin at 117.  To help, text REDCROSS to 90999 to donate $10.  Please .  @FleurDeKat @Tom_Bergeron @ ...",14655108
191083768,false,finalized,3,8/12/2012 13:27:17,Caution and advice,0.6324,,73455612738023296,,northmoskywarn,"New event. Tornado Warning from 5/25/2011 1:28 PM to 2:00 PM CDT for Ray County, Carroll County. More information.... http://fb.me/Ix0gvwIa",139471684
191083769,false,finalized,3,8/12/2012 13:11:12,Casualties and damage,0.6863,,73426578419363808,,crazy1eye,before / after shot of the Joplin tornado http://goo.gl/WypXX,49978952
191083770,true,golden,1,8/12/2012 13:06:47,Caution and advice,1.0,"Caution and advice
Information source",73257529236389696,,MosaicJoy," @ZachNews: Breaking Weather News!!!: Weather Channel; Mile wide tornado on the ground near Ozark, AR. & Caulksville, AR. Get To Safet ...",83042288
191083771,false,finalized,3,8/12/2012 13:19:10,Information source,1.0,,77670906306113504,,TucsonEA,"TUCSON BBB: How to Tornado-Proof Your Home[Sun, 24 Ap] http://dlvr.it/VFDWJ",89216058
191083772,false,finalized,3,8/12/2012 13:30:02,Information source,1.0,,76077818437566400,,cbsbaltimore,Unbelievable video of a tornado hitting Massachusetts.  Don't miss it tonight on WJZ News at 11pm.,24920395
191083773,false,finalized,3,8/12/2012 13:26:22,Information source,0.6676,,74137319820623808,,actingupmama,#FF for amazing bravery to @raeabileah http://is.gd/MfVTKs  and @BillMcKibbon and the people of #joplin!,16874570
191083774,false,finalized,3,8/12/2012 14:18:50,Caution and advice,1.0,,73198430805176304,,StephenWRhodes, @TWCBreaking: Tornado reported on the observation at Dallas' Love Field.,120895315
191083775,false,finalized,3,8/12/2012 13:36:28,"Donations of money, goods or services",1.0,,79731244140732400,,aldilisix,"http://t.co/oUmsBCG  Friday tornado resource roundup: Book, food distributions on tap this afternoon and evening antique watches",293922008
191083776,false,finalized,3,8/12/2012 13:29:31,"Donations of money, goods or services",0.3607,,75124551381561200,,financial__news,"At memorial for tornado victims, Joplin vows to heal, rebuild: Those who have survived a devastating tornado in ... http://bit.ly/liCE8E",16719796
191083777,false,finalized,3,8/12/2012 13:33:11,Information source,0.6329,,77377661059612608,,whoisshawn,"MUST watch vid! 55 @youtube singers #WePrayForYou for Japan/US Tornado victims written by @jricemusic & @brettsmusic - http://t.co/0l42g1I""",21547357
191083778,false,finalized,3,8/12/2012 13:20:18,Caution and advice,0.6641,,73533815582232400,,Region8News,Tornado Warning for Mississippi County in AR until 7:30pm. Alert detail : http://bit.ly/jF3n7v #ARWX,16830830
191083779,false,finalized,3,8/12/2012 13:37:06,"Donations of money, goods or services",0.6847,,72844068627030000,,Elaine4Tea," @RedCross: You can help us respond in #Joplin &continue our work in other states. Txt REDCROSS to 90999, or online: http://bit.ly/eZJDoJ",27735582
191083780,false,finalized,3,8/12/2012 13:21:50,Information source,1.0,,73494801802203104,,RussTaylor622,Tornadoâ€™s fury caught on tape http://www.msnbc.msn.com/id/21134540/vp/43170743#43170743,178083491
191083781,false,finalized,3,8/12/2012 13:28:18,"Donations of money, goods or services",1.0,,77757060518916000,,DL_AgentTom, @versadave: Get pizza and support the #joplintornado victims today. http://t.co/Uqn8GNY @pizzahut @UnitedWaySTL @live_united,228129789
191083782,false,finalized,3,8/12/2012 13:28:08,"Donations of money, goods or services",1.0,,74156705965019104,,Ricco707," @fema: May 27: If you want to donate to #Joplin survivors, giving cash is the preferred way. Trusted org's in #MO: http://bit.ly/ihtiWF",22823425
191083783,false,finalized,3,8/12/2012 13:33:00,"Donations of money, goods or services",0.3494,,74489632255000400,,eindiainsurance,AP Enterprise: Tornado victims often uninsured http://bit.ly/l7NgAL,102337202
191083784,false,finalized,3,8/12/2012 13:08:03,Information source,1.0,,77477043805228896,,BentonWx, @arwxguy: Radar view of the severe t'storm in Lincoln county. #arwx  http://t.co/Y33bpfO,48850035
191083785,false,finalized,3,8/12/2012 13:28:15,Information source,0.6852,,73397773084540800,,goMarielle, @BarnesJewish: Update from colleagues in #Joplin with Missouri's Disaster Medical Assistance Team after Sunday's #tornado http://bjhn ...,135405245
191083786,false,finalized,3,8/12/2012 14:25:46,"Donations of money, goods or services",1.0,,76314299697610704,,JackieGuerrido," @CarrieBethH: 480 people in Springfield, Mass stayed in #redcross shelters last night. Help us help tornado victims by donating at ww ...",140609205
191083787,false,finalized,3,8/12/2012 13:17:44,Casualties and damage,1.0,,75774970466287600,,KayleexxMarie," @jackassworld:  @daveenglandshit: Preston Lacy's home town, Joplin, Missouri, was destroyed a week ago by a tornado. Text JOPLIN to ...",30424019
191083788,false,finalized,3,8/12/2012 13:12:46,Caution and advice,1.0,,73544263379599200,,DAWNOFNEWDAYS, @TWCBreaking: Line of storms with #tornado warnings moving through western KY.  #Tornado warning for #Paducah http://wxch.nl/iOgYdu,293761684
